OrganisationLabel,OrganisationURI,EffectiveDate,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName,MerchantCategoryCode,CardTransaction
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Philips Primary,James Burrows Ltd,2025-05-15,84.78,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Oldfield Brow,James Burrows Ltd,2025-05-14,147.25,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Seymour Park,James Burrows Ltd,2025-05-14,81.35,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,New Moston Primary,James Burrows Ltd,2025-05-14,146.55,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Patricks Primary,James Burrows Ltd,2025-05-14,97.64,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Edmunds Primary,James Burrows Ltd,2025-05-14,115.32,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Victoria Pk Inf,James Burrows Ltd,2025-05-14,116.06,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Moorlands,James Burrows Ltd,2025-05-14,109.22,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Park Road Sale,Alliance Disposables Limi,2025-05-14,108.09,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Worthington,James Burrows Ltd,2025-05-14,176.78,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Springfield,James Burrows Ltd,2025-05-14,99.84,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Gorse Hill,James Burrows Ltd,2025-05-14,66.97,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Victoria Park Jr,James Burrows Ltd,2025-05-14,29.09,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Annes Ce Sale,James Burrows Ltd,2025-05-14,90.35,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Alma Park,James Burrows Ltd,2025-05-14,140.61,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Moss Park Inf,James Burrows Ltd,2025-05-14,114.45,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sacred Heart Primary,Alliance Disposables Limi,2025-05-14,55.84,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bowdon Ce,James Burrows Ltd,2025-05-14,415,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Alliance Disposables Limi,2025-05-13,320.2,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Alphonsus,James Burrows Ltd,2025-05-13,111.68,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Clares Rc Primary,James Burrows Ltd,2025-05-13,77.08,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Teresas,James Burrows Ltd,2025-05-13,55.29,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Olol,James Burrows Ltd,2025-05-13,142.28,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Teresas,Alliance Disposables Limi,2025-05-13,20.5,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Urmston Junior,James Burrows Ltd,2025-05-13,59.8,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Josephs Rc,James Burrows Ltd,2025-05-13,196.22,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Worthington,James Burrows Ltd,2025-05-13,184.04,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Monicas Rc,James Burrows Ltd,2025-05-13,89.6,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Hugh Lincoln,James Burrows Ltd,2025-05-13,143.83,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Clares Rc Primary,James Burrows Ltd,2025-05-13,257.62,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,All Saints,Alliance Disposables Limi,2025-05-13,49,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sanyu Daycare Nursery,James Burrows Ltd,2025-05-13,44.3,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Davyhulme Jnr,James Burrows Ltd,2025-05-13,195.15,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Highfield,Alliance Disposables Limi,2025-05-13,23.66,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Malachys Primary,James Burrows Ltd,2025-05-13,84.01,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Olor,James Burrows Ltd,2025-05-13,33.6,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sacred Heart Primary,James Burrows Ltd,2025-05-13,122.22,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Malachys Primary,James Burrows Ltd,2025-05-13,106.7,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Wellfield Inf,Alliance Disposables Limi,2025-05-13,118.34,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Surestart Nursery,Alliance Disposables Limi,2025-05-13,45,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sale High School,Alliance Disposables Limi,2025-05-13,601.79,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Gorse Hill,James Burrows Ltd,2025-05-13,102.94,0,Purchase James Burrows Ltd for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Antonys,Smart Food,2025-05-12,353.6,0,Purchase Smart Food for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sale Grammar,Smart Food,2025-05-12,560.3,0,Purchase Smart Food for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Smart Food,2025-05-12,192.4,0,Purchase Smart Food for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Margaret Ward,Alliance Disposables Limi,2025-05-12,84.99,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Old Trafford,Alliance Disposables Limi,2025-05-12,127.64,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Stretford Grammar School,Alliance Disposables Limi,2025-05-12,190.98,0,Purchase Alliance Disposables Limi for NA,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Lostock High,Chicken Joes Ltd,2025-05-11,498.34,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Chicken Joes Ltd,2025-05-11,72.58,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Chicken Joes Ltd,2025-05-11,259.9,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Chicken Joes Ltd,2025-05-11,362.13,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sale High School,Chicken Joes Ltd,2025-05-11,387.14,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sale Grammar,Chicken Joes Ltd,2025-05-11,1730.61,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Sale Grammar,Chicken Joes Ltd,2025-05-11,2177.4,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Antonys,Chicken Joes Ltd,2025-05-11,544.44,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Antonys,Chicken Joes Ltd,2025-05-11,907.89,0,Purchase Chicken Joes Ltd for NA,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Dunsters Farm Limited,2025-05-09,129.22,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Hughs Rc,Dunsters Farm Limited,2025-05-09,568.12,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Dunsters Farm Limited,2025-05-09,626.95,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Seymour Park,Ralph Livesey Limited,2025-05-09,464.72,0,Purchase Ralph Livesey Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Worthington,Dunsters Farm Limited,2025-05-09,1114.86,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Alma Park,Dunsters Farm Limited,2025-05-09,765.69,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Kings Road,Dunsters Farm Limited,2025-05-09,360.95,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Bth,Dunsters Farm Limited,2025-05-09,698.03,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Patricks Primary,Dunsters Farm Limited,2025-05-09,356.46,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Davyhulme Jnr,Dunsters Farm Limited,2025-05-09,199.96,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Stretford Grammar School,Dunsters Farm Limited,2025-05-09,923.64,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Olol,Ralph Livesey Limited,2025-05-09,98.65,0,Purchase Ralph Livesey Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Marys Davy,Ralph Livesey Limited,2025-05-09,18.76,0,Purchase Ralph Livesey Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,Tyntesfield,Dunsters Farm Limited,2025-05-09,690.36,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-05-31,St Hugh Lincoln,Dunsters Farm Limited,2025-05-09,230.22,0,Purchase Dunsters Farm Limited for NA,Other Nondurable Goods,5199,GPC
