OrganisationLabel,OrganisationURI,EffectiveDate,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName,MerchantCategoryCode,CardTransaction
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellfield Jr,James Burrows Ltd,2024-09-24,52.37,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Moorlands,James Burrows Ltd,2024-09-24,187.5,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Marys Primary,Ralph Livesey Ltd,2024-09-24,331.11,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Edmunds Primary,Ralph Livesey Ltd,2024-09-24,255.38,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Edmunds Primary,Ralph Livesey Ltd,2024-09-24,171.83,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Philips Primary,Ralph Livesey Ltd,2024-09-24,257.53,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Patricks Primary,Ralph Livesey Ltd,2024-09-24,525.78,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Patricks Primary,Ralph Livesey Ltd,2024-09-24,305.1,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Patricks Primary,Ralph Livesey Ltd,2024-09-24,275.12,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Clares Rc Primary,Ralph Livesey Ltd,2024-09-24,381.36,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Clares Rc Primary,Ralph Livesey Ltd,2024-09-24,333.82,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Egerton,Ralph Livesey Ltd,2024-09-24,65.25,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,New Moston Primary,Ralph Livesey Ltd,2024-09-24,130.55,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,New Moston Primary,Ralph Livesey Ltd,2024-09-24,130.41,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Seymour Park,Ralph Livesey Ltd,2024-09-24,656.08,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Victoria Pk Inf,Ralph Livesey Ltd,2024-09-24,93.51,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Victoria Park Jr,Ralph Livesey Ltd,2024-09-24,104.26,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Victoria Park Jr,Ralph Livesey Ltd,2024-09-24,110.1,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Victoria Park Jr,Ralph Livesey Ltd,2024-09-24,96.04,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Kings Road,Ralph Livesey Ltd,2024-09-24,207.35,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Gorse Hill,Ralph Livesey Ltd,2024-09-24,230.14,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Davyhulme Jnr,Ralph Livesey Ltd,2024-09-24,298.32,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Firs,Ralph Livesey Ltd,2024-09-24,215.1,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Worthington,Ralph Livesey Ltd,2024-09-24,367.49,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Navigation,Ralph Livesey Ltd,2024-09-24,278.68,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Woodheys,Ralph Livesey Ltd,2024-09-24,222.94,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Woodheys,Ralph Livesey Ltd,2024-09-24,181.45,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Brooklands,Ralph Livesey Ltd,2024-09-24,551.22,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Brooklands,Ralph Livesey Ltd,2024-09-24,451.59,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellfield Jr,Ralph Livesey Ltd,2024-09-24,121.14,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Woodheys,Ralph Livesey Ltd,2024-09-24,159.2,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellfield Jr,Ralph Livesey Ltd,2024-09-24,139.62,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellfield Jr,Ralph Livesey Ltd,2024-09-24,107.86,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Urmston Junior,Ralph Livesey Ltd,2024-09-24,256.33,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Urmston Junior,Ralph Livesey Ltd,2024-09-24,293.19,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellfield Inf,Ralph Livesey Ltd,2024-09-24,128.74,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellfield Inf,Ralph Livesey Ltd,2024-09-24,216.75,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellfield Inf,Ralph Livesey Ltd,2024-09-24,58.36,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Broomwood,Ralph Livesey Ltd,2024-09-24,259.63,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Moorlands,Ralph Livesey Ltd,2024-09-24,185.88,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Willows,Ralph Livesey Ltd,2024-09-24,208.47,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Willows,Ralph Livesey Ltd,2024-09-24,360.29,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Willows,Ralph Livesey Ltd,2024-09-24,279.49,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Cloverlea,Ralph Livesey Ltd,2024-09-24,201.45,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellgreen,Ralph Livesey Ltd,2024-09-24,208.97,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bollin,Ralph Livesey Ltd,2024-09-24,248.99,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bollin,Ralph Livesey Ltd,2024-09-24,415.25,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bollin,Ralph Livesey Ltd,2024-09-24,344.18,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellgreen,Ralph Livesey Ltd,2024-09-24,178.78,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Wellgreen,Ralph Livesey Ltd,2024-09-24,79.34,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Park Road Sale,Ralph Livesey Ltd,2024-09-24,439.25,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Springfield,Ralph Livesey Ltd,2024-09-24,220.13,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Surestart Nursery,Ralph Livesey Ltd,2024-09-24,78.12,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Park Road Timp,Ralph Livesey Ltd,2024-09-24,159.52,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Park Road Timp,Ralph Livesey Ltd,2024-09-24,135.96,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Park Road Timp,Ralph Livesey Ltd,2024-09-24,130.51,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Heyes Lane Jnr,Ralph Livesey Ltd,2024-09-24,265.88,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Sale High School,Ralph Livesey Ltd,2024-09-24,205.49,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Oldfield Brow,Ralph Livesey Ltd,2024-09-24,248.32,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Oldfield Brow,Ralph Livesey Ltd,2024-09-24,236.76,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Olor,Ralph Livesey Ltd,2024-09-24,120.95,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Margaret Ward,Ralph Livesey Ltd,2024-09-24,110.7,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Margaret Ward,Ralph Livesey Ltd,2024-09-24,112.84,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,New Moston Primary,Ralph Livesey Ltd,2024-09-24,414.66,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Monicas Rc,Ralph Livesey Ltd,2024-09-24,141.69,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Teresas,Ralph Livesey Ltd,2024-09-24,155.21,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Teresas,Ralph Livesey Ltd,2024-09-24,109.8,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Malachys Primary,Ralph Livesey Ltd,2024-09-24,269.2,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Malachys Primary,Ralph Livesey Ltd,2024-09-24,132.06,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Sacred Heart Primary,Ralph Livesey Ltd,2024-09-24,322.45,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Sacred Heart Primary,Ralph Livesey Ltd,2024-09-24,49.6,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Charlestown Primary,Ralph Livesey Ltd,2024-09-24,512.22,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Delamere Special,Ralph Livesey Ltd,2024-09-24,90.5,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Delamere Special,Ralph Livesey Ltd,2024-09-24,106.4,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Antonys,Ralph Livesey Ltd,2024-09-24,103.16,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Brentwood,Ralph Livesey Ltd,2024-09-24,238.95,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Sale Grammar,Ralph Livesey Ltd,2024-09-24,814.14,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Stretford Grammar School,Ralph Livesey Ltd,2024-09-24,696.87,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Stretford Grammar School,Ralph Livesey Ltd,2024-09-24,624.52,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bth 6th Form,Ralph Livesey Ltd,2024-09-24,114.93,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bth,Ralph Livesey Ltd,2024-09-24,483.12,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Alphonsus,Ralph Livesey Ltd,2024-09-24,106.28,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Hugh Lincoln,Ralph Livesey Ltd,2024-09-24,227.67,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Lostock High,Ralph Livesey Ltd,2024-09-24,354.76,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Josephs Rc,Ralph Livesey Ltd,2024-09-24,326.56,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Olol,Ralph Livesey Ltd,2024-09-24,141.81,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,All Saints,Ralph Livesey Ltd,2024-09-24,136.86,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Matthews Ce,Ralph Livesey Ltd,2024-09-24,104.12,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Holy Family,Ralph Livesey Ltd,2024-09-24,77.41,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,English Martyrs,Ralph Livesey Ltd,2024-09-24,154.51,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,English Martyrs,Ralph Livesey Ltd,2024-09-24,20.99,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Marys Davy,Ralph Livesey Ltd,2024-09-24,96.18,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Marys Davy,Ralph Livesey Ltd,2024-09-24,115.84,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Marys Davy,Ralph Livesey Ltd,2024-09-24,77.46,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Annes Ce Sale,Ralph Livesey Ltd,2024-09-24,125.19,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Annes Ce Sale,Ralph Livesey Ltd,2024-09-24,136.24,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Marys Sale,Ralph Livesey Ltd,2024-09-24,235.66,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Old Trafford,Ralph Livesey Ltd,2024-09-24,270.24,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Hughs Rc,Ralph Livesey Ltd,2024-09-24,332.52,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Altrincham Ce,Ralph Livesey Ltd,2024-09-24,157.67,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Altrincham Ce,Ralph Livesey Ltd,2024-09-24,241.53,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Altrincham Ce,Ralph Livesey Ltd,2024-09-24,163.12,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Vincents Inf,Ralph Livesey Ltd,2024-09-24,250.26,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Tyntesfield,Ralph Livesey Ltd,2024-09-24,313.88,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Tyntesfield,Ralph Livesey Ltd,2024-09-24,393.78,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Tyntesfield,Ralph Livesey Ltd,2024-09-24,289.97,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Kingsway,Ralph Livesey Ltd,2024-09-24,49.49,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Woodhouse,Ralph Livesey Ltd,2024-09-24,117.04,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Vincents Jnr,Ralph Livesey Ltd,2024-09-24,302.04,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bowdon Ce,Ralph Livesey Ltd,2024-09-24,998.2,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bowdon Ce,Ralph Livesey Ltd,2024-09-24,1101.37,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bowdon Ce,Ralph Livesey Ltd,2024-09-24,1214.45,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Highfield,Ralph Livesey Ltd,2024-09-24,139.86,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Moss Park Inf,Ralph Livesey Ltd,2024-09-24,303.15,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Stretford Grammar School,Smart Food,2024-09-23,654.4,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Bth,Smart Food,2024-09-23,177.6,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Sale Grammar,Smart Food,2024-09-23,288.75,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Sale High School,Smart Food,2024-09-23,266.4,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Antonys,Smart Food,2024-09-23,558.45,0,Purchase Smart Food for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Stretford Grammar School,Alliance Disposables Limi,2024-09-23,658.27,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Education Services,Alliance Disposables Limi,2024-09-23,196.91,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Education Services,Alliance Disposables Limi,2024-09-23,42.68,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,Education Services,Alliance Disposables Limi,2024-09-23,45.97,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Margaret Ward,Alliance Disposables Limi,2024-09-23,94.5,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-09-30,St Antonys,Chicken Joes Ltd,2024-09-21,998.16,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
